"att1","att2","att3","att4","att5","att6","att7","att8","att9","att10","att11","att12"
13,0.037025,2.882,0.030797,0.4256,0.072538,0.63052,0.071794,0.65173,0.52394,0.20093,2
13,0.066336,1.8841,0.13816,0.32777,0.11213,2.1473,0.044179,0.69851,0.8558,0.060205,2
13,0.082985,1.5277,0.2746,0.24574,0.20353,1.2692,0.44621,0.7114,0.80496,0.51612,2
13,0.06843,1.9861,0.052421,0.38278,0.08675,1.6969,0.039348,0.77096,0.45858,0.065484,2
13,-0.1505,1.0439,-0.20775,0.020023,-0.13442,0.99417,0.002521,0.47603,0.43776,0.003504,2
13,0.059385,1.6254,0.34321,0.16452,0.14628,1.2582,0.031295,0.42758,0.75992,0.059717,2
13,-0.97123,0.501,-5.0639,-0.3647,-0.9688,1.0843,0.065595,0.36616,0.31897,0.068045,2
13,-1.3363,0.1105,-52.254,-6.614,-1.2719,0.4883,0,0.82164,-1.4133,0,2
13,-0.22627,1.8186,-0.53771,0.4176,-0.074824,2.0202,0.69694,0.92773,0.96032,0.69694,2
13,0.015215,2.6081,-2.0961,0.49789,0.15032,1.8948,0.40793,0.80752,2.2297,0.40793,2
13,0.088388,1.6143,0.15864,0.15597,0.18878,1.7401,0.079905,0.40987,0.84488,0.15069,2
13,0.10454,1.645,0.31052,0.14505,0.16527,0.7838,0.11437,0.36994,0.81476,0.15047,2
13,-0.043621,1.8087,0.27908,0.35694,-0.037992,1.1796,0.029,0.79831,0.93995,0.030818,2
13,-0.019488,3.152347,0.246,-1.396248,0.009919,0.22927,0.012114,0.532019,0.76719,0.11134,2
13,-0.051912,1.8707,0.059588,0.38063,-0.022118,2.015,0.087467,0.81782,1.0664,0.093185,2
13,-0.081934,1.6019,0.14716,0.30207,-0.049238,1.2968,0.009416,0.80396,0.90168,0.009865,2
13,0.089409,6.1261,0.83256,0.4499,0.11065,1.5042,1.1588,0.53767,6.0997,1.1887,2
13,0.14898,2.9826,0.3934,0.45783,0.2488,1.5172,0.57954,0.68875,1.3789,0.89237,2
13,0.10263,1.1409,0.021702,0.062507,0.1769,2.21,0.014755,0.50605,0.21994,0.027268,2
13,0.05467,0.77512,0.15266,-0.03903,0.092289,0.42064,0.051297,0.13453,0.64142,0.12225,2
13,0.095487,8.0278,0.98328,0.635,0.099052,1.6929,0.018864,0.72536,8.3712,0.018864,2
13,0.13501,3.628,0.1967,0.61981,0.1765,0.80225,0.35384,0.85565,3.24,0.35384,2
13,0.064649,6.1124,-0.37276,0.76779,0.044517,1.4005,2.605,0.91797,5.5122,2.6636,2
13,0.06093,1.5269,0.51334,0.10085,0.12264,1.2645,0.039948,0.29228,1.2381,0.080688,2
13,-0.27111,0.078189,-4.12,-0.99556,-0.044444,0,0,0.084444,-0.074074,0,2
13,0.087322,4.6619,0.11213,0.56148,0.12001,1.0167,0.85769,0.7148,4.613,0.8764,2
13,0.044532,0.81333,0.021121,-0.01821,0.097895,0.37812,0.012151,0.079343,0.55936,0.056833,2
13,0.049046,3.152347,-0.13097,-1.396248,0.06193,0.57848,0.86685,0.532019,0.82429,0.972661,2
13,0.11717,1.7016,0.12271,0.085386,0.17305,0.43159,0.85887,0.20709,4.3167,0.8882,2
13,0.085985,4.326,0.35864,0.54799,0.14467,2.7288,0.56046,0.71275,3.5947,0.74034,2
13,-0.001719,3.152347,0.11459,-1.396248,0.088617,0.42112,0.86685,0.532019,0.15407,0.972661,2
13,0.10805,1.9386,0.49347,0.26364,0.16777,1.871,0.081337,0.54453,0.98956,0.094461,2
13,0.071674,5.0204,0.19686,0.37887,0.11735,0.99986,0.2609,0.4731,0.95719,1.4146,2
13,0.20821,2.7825,0.17158,0.45009,0.34353,2.8271,0.52157,0.70259,2.4825,0.52157,2
13,-0.022164,10.84,0.3471,0.82109,-0.039983,0.87093,4.283,0.90453,9.4909,4.283,2
13,-0.48751,2.8089,-1.6865,0.28122,-0.50474,1.2967,1.8847,0.43669,3.7291,1.9474,2
13,-0.053114,2.322,-0.47427,0.31872,0.16586,0.89614,0.19109,0.5598,-0.28057,1.1018,2
13,0.23144,1.2264,0.16858,0.059867,0.13284,0.3789,0.29187,0.32429,0.82925,0.42833,2
14,0.017686,1.6815,0.38667,0.2124,0.10535,1.7276,0.073566,0.52408,0.80465,0.098762,2
14,0.045505,0.69688,0.094662,-0.086679,0.096042,1.4421,0.010219,0.19928,0.36537,0.020831,2
14,0.031046,1.8574,0.069117,0.18446,0.08925,0.65454,0.15738,0.39959,0.34981,0.5207,2
14,0.041341,0.47364,0.17219,-0.07652,0.083968,0.41627,0.010553,0.068855,0.60193,0.026306,2
14,0.64585,1.8342,-0.58918,0.217,-0.18802,0,0.094059,0.47714,2.8441,0.094059,2
14,0.055113,1.6209,0.30404,0.11195,0.12384,1.0301,0.047666,0.29225,0.8074,0.126,2
14,0.020353,2.0864,-0.29838,0.25969,0.041193,1.6509,0.17222,0.49873,1.0912,0.34166,2
14,0.050219,0.60149,0.1971,-0.089094,0.098321,0.71079,0.007798,0.13447,0.60578,0.011502,2
14,0.002754,3.152347,0.056664,-1.396248,0.005343,0.21656,0.86685,0.532019,0.083865,0.972661,2
14,0.001296,0.59623,0.082765,-0.096456,0.025297,0.82382,0.00477,0.14243,0.21727,0.012972,2
14,0.065651,1.2613,-0.13641,0.18485,0.13694,1.2227,0.002657,0.89241,0.41331,0.002657,2
14,0.054697,3.494,0.16382,0.42783,0.089737,0.95749,0.05528,0.59938,1.101,0.1402,2
14,0.039509,0.94683,0.008043,-0.00769,0.082388,0.61563,0.003722,0.13692,0.51985,0.014557,2
14,-0.04956,3.9643,-0.6012,0.67346,-0.03358,1.566,1.9735,0.90065,2.5745,2.4302,2
14,-0.29712,0.87554,0.17736,-0.049315,-0.16795,1.5668,0.011939,0.34692,0.3606,0.020788,2
14,0.060549,1.7859,0.65529,0.094845,0.12397,0.85519,0.66781,0.21553,2.7077,0.66781,2
14,-0.33504,1.3707,-0.76052,0.1262,-1.1427,0.69561,0.091213,0.46665,1.755,0.096205,2
14,0.056745,2.8324,0.021199,0.49636,0.065096,1.3739,0.20756,0.76724,0.83987,0.37787,2
14,0.015832,2.6881,0.48139,0.37736,0.029569,1.1273,0.34051,0.6009,1.7679,0.42824,2
14,-0.069268,1.7921,-8.3153,0.11226,-0.056131,0.49403,0.54232,0.25398,2.604,1.0618,2
14,0.03019,1.5574,0.019948,0.06782,0.11865,0.67982,0.008061,0.18949,0.32455,0.036195,2
14,0,1.0528,-0.026346,0.010804,0.1014,0.8116,0.025154,0.2155,0.53909,0.049074,2
14,-0.56681,0.18327,-2.1932,-1.2756,-0.49758,2.6187,0.011432,0.28624,-0.44009,0.012496,2
14,0.039796,1.8869,0.57661,0.11362,0.060988,0.64358,0.047146,0.24174,1.9756,0.069435,2
14,0.068266,3.2985,0.26535,0.50067,0.12681,1.8185,0.067828,0.7185,1.3035,0.12237,2
14,0.40453,8.3521,-0.26404,0.82286,0.46365,1.866,3.5757,0.93478,7.9349,3.5757,2
14,-0.048146,2.3518,0.24418,0.14605,0.10919,0.8991,0.062115,0.25409,0.32348,0.30064,2
14,-0.81699,1.3704,-3.0925,0.18773,-0.84308,0.25546,0.63595,0.69453,0.85738,0.6756,2
14,0.008848,1.568,-1.5756,0.27445,0.019592,1.3121,0.26292,0.75762,0.51929,0.26292,2
14,-0.045854,1.6842,0.2089,0.26976,0.10439,1.0679,0.055378,0.66402,0.50597,0.074853,2
14,0.046103,0.90851,0.12839,-0.015313,0.10091,0.74855,0.008883,0.15206,0.68711,0.024329,2
14,0.050128,1.8394,0.37368,0.23982,0.099982,2.3081,0.12795,0.52552,2.5001,0.12795,2
14,0.015381,2.0396,0.38096,0.26652,-0.005952,0.88605,0,0.52288,1.05,0,2
14,0.025519,1.6625,-0.05153,0.03468,0.025683,0.38443,0.46026,0.087028,6.8372,1.1219,2
14,0.036754,4.114,0.31561,0.55885,0.088162,1.261,0.004335,0.73831,0.83661,0.012942,2
14,-0.23174,3.152347,-0.90483,-1.396248,-0.3407,0.29949,0.86685,0.532019,1.3643,0.972661,2
14,0.13742,4.0774,-1.0808,0.70041,0.2066,5.368,0.70963,0.92801,3.1413,0.75288,2
15,0.034216,3.0646,0.31088,0.43058,0.042814,1.4842,0.053847,0.63913,2.4525,0.064472,2
15,0.22172,7.1297,0.59551,0.80217,0.31926,1.1269,0.82223,0.93304,6.3048,0.83784,2
15,-0.58188,0.74502,-0.94386,-0.19641,-0.54536,0.52716,0.28836,0.57388,-0.19633,0.46088,2
15,-0.28211,0.4029,-5.3156,-0.86968,-0.24557,2.0697,0.02534,0.58682,-0.55624,0.035169,2
15,0.079654,1.5416,0.21933,0.19723,0.12749,3.2487,0.60677,0.56138,1.3354,0.6906,2
15,-0.76225,0.13492,-3.624,-2.1763,-1.0936,3.8508,0.050218,0.33943,-0.70153,0.06688,2
15,0.051447,0.8986,-0.47767,-0.051584,0.15908,4.877,0.004332,0.45715,-0.31389,0.011367,2
15,0.025106,5.2517,0.23593,0.56201,0.047489,1.2604,0.41419,0.69419,6.5652,0.41419,2
15,-0.31399,2.2056,-0.21411,0.42253,0.14827,1.4929,0.10459,0.77301,0.92655,0.1549,2
15,0.042643,1.1007,-0.014063,0.017764,0.050115,0.77498,0.047672,0.19425,0.87951,0.13855,2
15,-0.48062,1.2497,-3.5758,0.08322,-0.50569,0.86514,0.43814,0.41651,1.9255,0.44937,2
15,-0.2231,1.9602,-0.25747,0.45794,-0.2231,0,1.7543,0.93488,1.0967,1.7543,2
15,0.18707,2.4058,0.19239,0.31527,0.32049,2.1574,0.056637,0.53953,0.84931,0.10283,2
15,-0.1101,0.59676,-0.12816,-0.16373,-0.09566,0.24362,0.030942,0.24231,0.6799,0.041874,2
15,0.076725,2.8213,0.74487,0.39472,0.12135,1.7447,0.15006,0.61143,2.9134,0.15125,2
15,-0.062055,2.4241,0.49027,0.33775,-0.12605,0.73718,0.048034,0.57492,2.1934,0.048034,2
15,0.03979,2.4973,0.29479,0.44333,0.094712,1.2117,0.010667,0.73942,0.71207,0.020633,2
15,0.037718,0.8861,0.27323,-0.006613,0.076768,0.37871,0.016426,0.051446,0.65705,0.083782,2
15,0.10561,2.8206,0.13132,0.51341,0.11418,1.9453,0.3098,0.79541,1.9335,0.3098,2
15,0.06719,0.98475,-0.091523,-0.005809,-0.008791,2.9846,0.2774,0.3752,0.31857,0.35764,2
15,0.1156,3.0642,0.14148,0.41664,0.18822,1.6935,0.67273,0.61848,2.451,0.77895,2
15,0.12717,1.8473,0.58528,0.29859,0.21046,1.5149,0.19325,0.651,1.6684,0.19509,2
15,0.20114,1.5763,0.31519,0.32931,0.32539,2.4452,0.006104,0.90076,0.46047,0.007208,2
15,0.030373,1.6265,0.25105,0.1295,0.042232,0.80176,0.1728,0.3362,0.59992,0.24249,2
15,0.095036,19.285,0.00129,0.78835,0.12349,0.76229,4.09,0.83146,14.252,4.09,2
15,-0.1317,0.18015,-0.1316,-0.25632,-0.065695,0.87746,0.10756,0.056325,2.1985,0.10756,2
15,0.030096,1.9623,0.14624,0.15586,0.10577,1.2331,0.008866,0.31782,0.23625,0.04183,2
15,0.40904,7.4893,-0.19746,0.8118,0.58939,2.2788,1.5295,0.9369,6.9937,1.5295,2
15,0.096975,2.0607,0.49464,0.42335,0.10872,2.4974,0.093466,0.82248,1.1092,0.093882,2
15,0.047941,1.4846,-0.11079,0.069384,0.12883,1.0337,0.012063,0.21258,0.27653,0.061713,2
15,0.0894,3.152347,0.53071,-1.396248,0.16382,0.74492,0.007354,0.532019,1.3035,0.007354,2
15,0.065374,1.8274,-0.067543,0.080782,0.11371,0.65062,0.12708,0.17841,0.86588,0.68113,2
15,0.086549,2.3365,-0.17481,0.43381,0.11994,1.3997,0.4283,0.7584,0.73814,0.6861,2
15,0.1003,2.3438,0.26622,0.46083,0.18463,1.3942,0.1758,0.80377,1.3445,0.2008,2
15,0.092077,2.0744,0.78424,0.21498,0.14855,1.3319,0.13329,0.41507,3.3712,0.13754,2
15,-0.066392,12.257,-0.21102,0.65018,-0.087258,0.16634,0.00906,0.70794,16.314,0.00906,2
15,0.18464,3.5801,0.58844,0.44022,0.30106,1.0396,1.0905,0.61084,3.7025,1.2225,2
15,0.051058,1.4431,0.15042,0.063457,0.13008,0.90218,0.002313,0.20666,0.71143,0.007357,2
15,0.027461,2.5554,0.22649,0.46395,0.064355,1.585,0.08602,0.76223,0.60892,0.17172,2
15,-0.062083,0.99057,0.13805,-0.004993,-0.023465,0.95291,0.012682,0.52454,0.20257,0.018653,2
15,0.1286,1.7312,0.28309,0.27632,0.22102,1.9285,0.16285,0.6542,1.2234,0.19383,2
15,0.03102,1.1142,0.10343,0.071696,0.032827,3.4155,0.19007,0.69926,0.34231,0.19007,2
16,-0.005213,1.5298,-0.22426,0.1428,0.091636,1.4768,0.003689,0.41234,0.13836,0.011697,2
16,0.043429,3.1085,0.044321,0.30117,0.042175,0.75961,0.079306,0.44401,0.75836,0.1676,2
16,0.25567,2.3888,-0.80107,0.51204,0.23784,2.3247,0.077157,0.88073,0.6412,0.12751,2
16,0.039407,0.99988,0.16653,-1.8e-05,0.085734,0.43943,0.083578,0.15356,0.50439,0.20584,2
16,-0.014031,1.9428,-0.14548,0.18722,0.073798,0.9529,0.068333,0.38582,-0.12288,0.39018,2
16,0.072511,2.519,0.14237,0.56994,0.11105,1.2206,0.13447,0.94514,0.17813,0.30419,2
16,0.078111,1.3486,0.32722,0.11916,0.12855,1.1858,0.07442,0.46094,0.94002,0.093032,2
16,0.1339,3.1478,0.75217,0.22983,0.21902,0.85001,0.50194,0.33684,3.6124,0.5709,2
16,0.12135,4.7626,0.69486,0.56494,0.17645,1.3668,2.4444,0.71508,2.8864,2.5791,2
16,0.059609,1.4329,0.38724,0.089882,0.08734,0.83651,0.010881,0.29749,0.99808,0.017073,2
16,0.20246,4.8184,0.13109,0.58759,0.25104,1.1778,0.46182,0.74147,4.3479,0.54919,2
16,0.085488,3.4432,0.036264,0.46339,0.10467,1.2736,0.1248,0.65305,2.7281,0.1765,2
16,0.016244,1.6439,-0.23284,0.19241,0.020181,1.0409,0.006881,0.49122,0.28715,0.006884,2
16,0.11147,1.4719,-0.051129,0.18871,0.18286,1.1092,0.017161,0.58862,1.3775,0.017161,2
16,0.11646,1.1106,-2.366,0.044693,0.1639,1.3814,0.1516,0.44895,1.143,0.17039,2
16,-0.3405,8.0677,-1.5652,0.70719,-0.3584,0.21944,2.6968,0.80725,1.9275,5.964,2
16,0.22728,2.8552,0.56464,0.55062,0.36783,1.7199,0.93601,0.84742,2.2576,0.93601,2
16,-0.38585,2.4386,-1.9815,0.57939,-0.382,1.2417,0.76356,0.98213,1.4156,0.78486,2
16,0.044878,0.8145,0.13253,-0.020276,0.076007,0.39673,0.001336,0.089025,0.44006,0.005056,2
16,0.062119,2.0527,0.21058,0.34108,0.12191,1.885,0.006308,0.66506,0.77387,0.009012,2
16,-1.136858,3.152347,0.20708,-1.396248,-1.017833,1.364361,0.86685,0.532019,0.89191,0.972661,2
16,0.10633,1.7497,0.18762,0.26811,0.13295,1.4747,0.25671,0.62576,1.3758,0.28075,2
16,0.038144,0.63553,0.049106,-0.041585,0.08046,0.34558,0.001878,0.072514,0.60806,0.006956,2
16,-0.30793,1.4497,-0.48484,0.29741,-0.22503,2.3354,0.37145,0.95875,0.51208,0.37145,2
16,-0.010738,0.60844,-0.016397,-0.096496,-0.019759,0.075953,0.19431,0.14995,0.41275,0.55585,2
16,0.084683,2.9315,0.58632,0.37035,0.10926,1.2191,0.91918,0.56209,1.6533,0.96925,2
16,0.096067,0.33227,0.165,-0.057374,0.076562,0.31559,0.002705,0.02855,0.62054,0.011598,2
16,-0.46105,1.5515,-0.50629,0.24135,-0.28186,1.5443,0.048601,0.67899,0.49047,0.074157,2
16,0.08646,4.2934,-0.20873,0.64346,0.14769,3.2563,0.050377,0.83884,1.6496,0.092809,2
16,-0.62865,9.448,-1.1868,0.81106,-0.57124,0.33007,6.468,0.90707,9.416,6.468,2
16,0.2301,0.30857,-1.0825,-0.8437,0.5398,1.1034,0.30619,0.37653,-0.38711,0.30619,2
16,0.060384,1.444,0.31709,0.21227,0.09863,3.227,0.14325,0.69036,0.80885,0.15324,2
16,0.004987,1.7076,0.19091,0.31676,0.039889,2.2069,0.087337,0.76444,0.53942,0.11846,2
16,13.5,0.040201,-1966.8,-23.875,-2.375,9.125,0.020101,1,-0.9598,0.020101,2
16,0.014506,0.66222,0.24164,-0.062859,0.14166,0.70321,0.017795,0.12324,0.65915,0.028792,2
16,0.12874,2.8721,0.1954,0.4006,0.17231,0.68537,0.29023,0.61459,1.9408,0.43655,2
16,0.08986,5.8761,0.12701,0.75899,0.12251,0.88431,2.1471,0.91464,5.2659,2.151,2
17,0,0.39098,-1.7692,-1.5577,0,0,0,1,-0.60902,0,2
17,0.109,5.9395,0.78076,0.51489,0.10368,0.91404,3.1479,0.61912,7.7175,3.1479,2
17,0.20731,2.2148,0.35555,0.44568,0.31205,1.8571,0.53713,0.81256,1.6464,0.53713,2
17,0.030233,0.53905,0.14453,-0.122,0.077192,0.8661,0.017674,0.14267,0.38115,0.034921,2
17,0.18216,3.7562,0.51656,0.47844,0.28166,1.3442,1.2926,0.65203,2.836,1.8415,2
17,0.068547,5.7101,0.54879,0.71586,0.093744,1.3562,0.63636,0.86785,5.1287,0.63636,2
17,-0.1298,4.4749,-0.1298,0.70355,-0.14271,0.59144,2.6259,0.90602,3.6809,2.7708,2
17,0.083348,1.6348,0.40714,0.11954,0.14219,0.45381,0.001346,0.30785,0.84639,0.003149,2
17,0.062289,0.87822,0.069521,-0.00855,0.041884,0.33934,0.030131,0.061661,2.6435,0.098167,2
17,0.06873,5.3009,-0.70898,0.50289,0.11326,1.0919,0.67216,0.61982,3.6209,1.244,2
17,0.076155,2.8448,0.33619,0.34963,0.11168,1.6718,0.004488,0.53914,0.97032,0.010993,2
17,0.052339,1.728,0.25584,0.25665,0.092813,1.8979,0.01336,0.60921,0.52354,0.023015,2
17,0.10782,1.8095,0.32799,0.27845,0.18777,1.8832,0.20808,0.62244,1.3156,0.22315,2
17,0.041056,0.91192,0.11213,-0.011177,0.095482,0.43335,0.050551,0.11572,0.39489,0.17582,2
17,-0.72444,2.8644,-0.46516,0.35722,-0.5337,0.66362,0.81468,0.54883,3.2552,0.97615,2
17,0.1155,1.2982,0.7093,0.081892,0.20475,1.1244,0.02674,0.35651,0.63942,0.039346,2
17,0.54645,2.7193,0.58659,0.5657,0.5323,1.9791,1.3363,0.89472,2.0393,1.3363,2
17,0.0515,1.1623,0.1717,0.011732,0.10089,0.4254,0.00857,0.084024,0.61234,0.047285,2
17,-0.03967,2.1258,0.25646,0.1545,-0.048016,0.2947,0.26793,0.29173,2.6819,0.48623,2
17,0.02027,0.54376,0.026113,-0.055863,0.07388,0.33662,0.003721,0.066579,0.2858,0.018693,2
17,0.082231,3.152347,-7.250397,-1.396248,0.082753,1.011,0.86685,0.532019,2.7438,0.972661,2
17,-1.136858,0,-7.250397,-1.396248,-1.017833,1.364361,0,0.532019,-1,0,2
17,-0.2828,0.26864,-0.36271,-0.19869,-0.16092,1.9048,0,0.072979,1.7993,0,2
17,0.073346,2.1656,0.43491,0.39613,0.15271,2.1052,0.12912,0.73598,1.2514,0.16875,2
17,-1.2984,0.047665,-1.9729,-1.6153,-0.85209,0.029581,0.034289,0.080847,-0.46225,0.034289,2
17,-0.007755,6.5848,0.02846,0.73148,0.083791,1.3253,0.075568,0.86246,0.4483,0.39707,2
17,-0.10691,15.219,-0.32062,0.67271,-0.1622,0.14955,2.709,0.72002,20.136,2.709,2
17,0.081604,4.6365,0.96935,0.47941,0.093785,1.8144,0.022592,0.61124,5.5386,0.022592,2
17,-0.59573,9.0869,-3.015,0.82641,-0.62272,0.21707,7.6411,0.9286,8.7856,7.6411,2
17,0.02433,1.5262,-1.0021,0.14267,0.049481,1.3749,0.005648,0.4138,1.0776,0.008929,2
17,0.05853,1.1059,0.022694,0.016386,0.16962,0.49283,0.018337,0.17105,0.45478,0.062083,2
17,0.019155,4.2732,0.30073,0.41025,0.061412,1.3526,0.00634,0.53558,0.82509,0.025339,2
17,0.040813,2.5537,-0.021169,0.11406,0.11496,0.58331,0.073007,0.18747,0.5231,0.61303,2
17,0.11423,2.5851,0.43428,0.50313,0.20485,1.7306,0.28448,0.82054,1.7706,0.31725,2
17,-0.01791,1.1122,-0.29995,0.068525,-0.016353,1.6177,0.12541,0.67918,0.62681,0.12624,2
17,0.040636,1.7569,0.21993,0.14144,0.13757,0.85264,0.11071,0.3283,0.36936,0.27641,2
17,-4.7237,0.43054,-16.698,-0.69682,-4.8131,1.9573,0.16202,0.52684,-0.26246,0.17953,2
17,-0.002216,1.8064,-0.053371,0.038756,0.035733,0.30728,0.034515,0.086819,1.3031,0.27127,2
17,0.04452,1.4203,0.095263,0.093629,0.076371,0.74308,0.19723,0.31638,1.3246,0.29216,2
17,-0.37718,0.92137,-2.2911,-0.01119,-0.39627,0.039936,0.43414,0.13113,2.3918,0.66102,2
17,0.007396,1.9782,-0.005284,0.18896,0.053164,0.49508,0.072728,0.38213,0.42149,0.25213,2
17,0.18698,2.373,-0.015582,0.50696,0.12966,1.9919,1.3549,0.87618,1.5671,1.3549,2
17,-0.17186,1.8368,0.051256,0.4,-0.16342,0.2008,0.59663,0.87799,0.72803,0.71405,2
17,0.48901,16.786,0.05404,0.72774,0.37703,0.64098,14.978,0.77384,8.8773,14.978,2
17,-0.035267,2.3401,0.3564,0.44712,0.010733,1.1787,0.001578,0.78078,1.302,0.001991,2
17,-0.3267,2.5305,-0.34049,0.39417,-0.32066,1.0014,0.64432,0.65171,1.1302,1.1745,2
17,0.040996,0.61889,0.042278,-0.064342,0.084982,0.53665,0.001217,0.10448,0.40782,0.003373,2
17,0.17307,1.6568,0.20414,0.36385,0.23856,2.5924,0.068616,0.91781,0.56866,0.069361,2
17,-0.44202,0.82022,-0.38613,-0.14824,-0.40132,0.84812,0.052201,0.67629,0.1638,0.052294,2
17,-0.34172,13.988,-0.56599,0.9145,-0.17575,0.12342,12.96,0.98491,12.881,13.261,2
17,0.11123,0.97924,0.26254,-0.004899,0.16564,0.6047,0.035808,0.23105,1.684,0.052512,2
17,0.049643,1.8674,0.18031,0.29161,0.13028,2.0059,0.017018,0.62777,0.22168,0.039906,2
17,-0.4635,1.0075,-0.74295,0.003074,-0.10492,3.1259,0.048409,0.41302,0.16136,0.098609,2
17,0.03635,0.88703,0.1669,-0.013437,0.078291,0.36876,0.017667,0.10551,0.5985,0.065587,2
17,0.051579,6.9694,0.84383,0.80605,0.036295,0.37146,2.3842,0.94108,6.4057,2.3842,2
17,0.095613,4.4713,0.94152,0.61479,0.12449,2.8145,0.24592,0.7919,4.2314,0.24592,2
17,0.12102,1.8879,0.32419,0.26896,0.202,2.5173,0.46814,0.57188,1.1331,0.65676,2
17,-0.35926,0.76201,-0.66493,-0.060627,-0.27922,0.47053,0.056859,0.19412,2.208,0.069575,2
17,0.13151,0.9575,0.069465,-0.034095,0.13777,1.5028,0.26657,0.76818,0.12293,0.29589,2
17,0.09306,1.8665,0.13832,0.33524,0.17597,1.616,0.03218,0.72212,0.59708,0.050119,2
17,0.15673,1.1014,-1.1209,0.05977,0.39512,2.3987,0.10798,0.64939,-0.51193,0.37281,2
18,0.068878,1.9542,0.38466,0.35116,0.12739,2.1774,0.077968,0.71918,1.1641,0.089654,2
18,0.18115,3.3758,0.17575,0.60164,0.28218,1.4357,1.2732,0.85487,2.9271,1.2732,2
18,0.005385,1.4347,-0.20835,0.20533,0.017046,1.9349,0.06872,0.67771,0.47203,0.098827,2
18,0.062854,3.152347,0.033415,-1.396248,0.10361,0.96123,0.86685,0.532019,0.48547,0.972661,2
18,0.13587,3.2904,0.13302,0.40566,0.17173,1.8758,0.78049,0.58277,4.6461,0.78049,2
18,0.031851,2.9294,0.18155,0.48193,0.076188,1.7601,0.045687,0.73171,0.34469,0.1338,2
18,0.029075,5.2983,0.098826,0.51362,0.063269,0.74645,0.13252,0.63311,1.2467,0.4658,2
18,0.032375,0.91824,0.23027,-0.025286,0.046635,0.89216,0.059696,0.284,0.51876,0.093123,2
18,-0.006482,1.3687,0.17314,0.10927,0.20389,1.8983,0.003809,0.40562,1.9819,0.003936,2
18,0.038939,1.3117,0.19522,0.067058,0.091971,1.4731,0.025355,0.28221,0.76615,0.066286,2
18,-0.001357,1.6791,0.21106,0.22095,-0.009531,4.7731,0.001417,0.54631,0.33215,0.003169,2
18,-0.038638,3.6227,0.53634,0.21956,-0.083103,0.47163,1.8899,0.30328,6.4114,2.2015,2
18,-0.38176,10.478,-0.80992,0.80439,-0.39469,0.060071,8.174,0.88926,8.8483,9.7793,2
18,-0.003761,0.86349,-0.013364,-0.053109,0.048169,1.2959,0.051244,0.33593,0.64944,0.074374,2
18,0.045584,2.522,0.19825,0.26818,0.094617,1.1516,0.30323,0.44437,1.3724,0.52707,2
18,0.097615,2.9848,0.69174,0.46563,0.12788,1.8116,0.139,0.70022,2.9278,0.1471,2
18,0.23625,3.8929,0.53082,0.37279,0.39378,1.5006,0.36201,0.50165,5.9962,0.36201,2
18,0.19808,2.3537,0.22957,0.52081,0.30674,2.381,0.67243,0.90554,1.3817,0.67243,2
18,-0.014282,1.1203,0.10397,0.096258,0.092545,3.4819,0.007095,0.8966,0.24193,0.007138,2
18,0.036157,2.0739,-7.250397,0.4625,0.056008,2.359,0,0.89319,1.3219,0,2
18,0.011327,1.0689,-7.250397,0.00613,0.064019,0.31729,0.074775,0.095031,0.21188,0.61463,2
18,0.015491,2.1513,-0.005753,0.48779,-0.016805,3.1526,0.42677,0.91149,1.3506,0.42677,2
18,-0.17325,1.7519,-0.24202,0.12933,-0.12421,0.2644,0.086649,0.30134,0.065,0.46753,2
18,0.2657,1.5794,0.21626,0.28753,0.44415,2.5267,0.95074,0.78384,1.0149,0.95074,2
18,0.064608,1.5303,0.19778,0.21508,0.14882,1.8778,0.32246,0.62069,0.56491,0.50571,2
18,-0.080302,1.0735,-0.4985,0.012368,0.01122,1.0015,0.11593,0.18064,0.051816,0.61181,2
18,-0.042049,1.7279,-0.34877,0.054312,0.016203,0.49327,0.03608,0.12892,0.33,0.3497,2
18,0.15174,8.957,-0.5653,0.71553,0.20676,0.66674,1.0873,0.80546,6.5996,1.0873,2
18,0.092363,1.3409,0.67807,0.072226,0.041915,0.96671,0.30068,0.2841,2.5774,0.39242,2
18,-1.1248,2.0442,-6.6965,0.32803,-1.1424,0.98409,0.75472,0.64219,1.7601,0.83117,2
18,-0.32472,16.139,-0.86911,0.86782,-0.34055,0.024486,10.438,0.92514,16.444,10.438,2
18,-0.10052,14.811,-0.40312,0.55504,-0.11391,0.22752,1.3751,0.59522,1.5544,13.395,2
18,0.02538,7.0549,0.082996,0.74027,0.0891,0.95848,2.057,0.86252,3.2508,2.1506,2
18,0.16951,3.8685,0.6524,0.16278,0.18966,0.4511,2.5422,0.21952,1.9399,2.5422,2
18,-0.13308,0.93238,-0.13308,-0.014787,-0.10068,0.35303,0.093534,0.20388,2.8249,0.11183,2
18,-0.005194,2.138,-0.015859,0.086543,0.062064,0.25387,0.099723,0.16259,0.3653,0.9006,2
18,-0.030067,1.9365,0.12781,0.37474,0.06225,2.2581,0.10552,0.77488,0.40176,0.18029,2
18,0.057216,2.3825,0.57553,0.34207,0.10247,1.8037,0.07678,0.58949,1.4161,0.11332,2
18,-0.68332,1.3635,-3.3278,0.22998,-0.6773,1.6911,0.41469,0.86273,0.51551,0.43245,2
18,0.040551,1.1252,0.1355,0.017063,0.081985,0.67872,0.010784,0.15337,0.50712,0.033403,2
18,-1.466,0.45859,-4.9969,-0.52156,-1.2703,0.76375,0.13871,0.44178,0.02325,0.14071,2
