X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X94,X95,X96,X97,X98,X99,X100,X101,class
2,492227,219882,1264909,53396,7553,271784,2713250,42818,0,258225,108302,144399,615995,3329245,220000,139115,282891,45629,772266,0,78050,850316,636560,860215,0,90006,817301,0,56,2404138,74791,2478929,3329245,626965,385916,-47,10756,0,78566,14500,118,92948,82096,0,0.13,636560,82159,-58139,124098,58153,115113,59,77412.85714,181130,274009,455139,18441.57143,1520.214286,125004.1429,2.51,3.36,38.45,18.92,14.83,13.09,2.29,18.82,-7.53,11.67,-0.09,3.78,3.78,0.98,0.19,1.006667,-13.6,-12.7,-10.12,-23.81,-20.98,8.37,2.36,16.73,351.34,256.98,34.3,25.54,74.46,676.33,14.49,94.063333,0.19,627.22,192.77,1.73,0.26,225.44,594.55,0
2,273477,90176,183025,19006,5331,197145,990216,3606,0,159535,52334,54133,340756,1330972,34265,4960,93407,30287,210385,4643,7314,217699,400200,416064,0,20298,247855,0,14141,1098558,14716,1113273,1330972,365219,212806,4529,3453,0,31249,8679,843,39084,31690,0,0.14,260957,47325,-7955,-309670,82291,-22225,9873,77412.85714,-329979,594486,264506,18441.57143,1520.214286,125004.1429,2.51,2.91,41.73,9.62,10.7,8.68,2.15,30.35,-3.78,18.92,-0.03,2.75,2.75,0.91,0.09,1.006667,22.19,18.62,-39.09,-43.53,-46.78,11.16,5.52,69.18,470.67,264.29,19.55,16.36,83.64,527.64,4.1,94.063333,0.29,183.06,200.45,2.15,0.34,89.69,293.82,0
2,260459,25296,120829,1348,325,63220,716476,0,0,111972,0,86329,204686,921162,19600,0,66688,785,104288,0,0,104288,148160,275931,0,38520,335947,0,0,798558,18317,816875,921162,283839,162707,-1371,0,0,55921,5930,428,61423,52176,0,0.4,122368,52176,43724,-298001,58075,289299,37,77412.85714,35057,225401,260459,18441.57143,1520.214286,125004.1429,6.95,8.09,42.68,20.45,21.64,18.38,1.94,21.69,41.93,15.05,0.36,5.39,5.39,1.92,0.39,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,687.02,390.18,12.77,11.32,88.68,729.54,2.4,94.063333,0.38,130.92,109.99,2.58,0.44,111.13,129.78,0
2,334795,10237,407457,30387,38782,0,1153858,11372,0,423015,4234,74256,1084465,2238323,0,0,209785,57348,718959,0,736,719695,275374,979153,0,38064,252872,0,0,1510512,8117,1518629,2238323,585770,389871,3561,1753,0,99881,1555,547,100889,81768,0,0.33,245441,81768,-279487,-126475,35176,282211,0,77412.85714,-123753,456864,333110,18441.57143,1520.214286,125004.1429,3.86,6.81,33.44,19.62,17.22,13.96,0.17,12.62,-38.87,18.95,-1.14,5.49,5.49,2.13,0.42,1.006667,33.21,71.6,68.82,44.61,39.35,108.88,68.37,35.38,160.49,110.06,47.39,32.15,67.85,355.44,0,94.063333,0.28,188.28,0,1.36,0.49,154.97,33.31,0
2,392957,5005,1924819,76687,118788,448876,3042683,73141,71461,367938,0,51593,853033,3895716,2.00E+05,0,676597,625277,2032405,0,17003,2049409,208000,831813,0,52000,724492,0,0,1816304,30003,1846308,3895716,1151564,728559,4243,9782,0,145890,2901,434,148357,124819,0,0.6,208000,124819,-95698,26423,36938,-69323,7,77412.85714,-138593,530263,391669,18441.57143,1520.214286,125004.1429,3.28,6.95,36.73,15.56,12.88,10.84,0.21,20.1,-4.71,15.87,-0.46,8.73,8.73,5.54,0.86,1.006667,35.06,27.72,31.86,32.73,32.23,16.66,9.95,1.54,149.71,120.16,111,52.61,47.39,501.8,10.83,94.063333,0.3,431.73,161.2,3.21,0.64,249.38,343.55,0
2,1106673,151418,1155271,50993,111314,816063,3418188,589240,0,741952,89336,288591,2048646,5466833,925500,350000,650516,117216,2136294,30000,499169,2635463,643024,1569475,0,40860,482230,0,7767,2743356,88015,2831371,5466833,2646564,2091868,46536,33406,0,66989,35811,1091,101709,79345,0,0.12,643024,82921,-650865,-1035943,175946,1579579,255,77412.85714,-106975,1199350,1092374,18441.57143,1520.214286,125004.1429,1.57,3.69,20.96,2.69,3.84,3,1.31,16.21,-30.47,21.99,-1.01,4.27,4.27,4.12,0.11,1.006667,24.29,38.35,65.78,53.55,71.03,57.87,125.22,7.31,160.01,118.18,93.08,48.21,51.79,344.21,46.73,94.063333,0.52,133,89.72,3.28,1.23,121.13,101.58,0
2,1005866,6463,268571,33978,16692,349668,1834949,1000,28767,124109,9956,28286,238198,2073147,0,0,197592,28583,257942,0,866,258808,320000,810649,0,62411,601610,0,-1316,1793353,20986,1814339,2073147,1744860,1373888,-6194,6852,0,188468,10723,688,198503,158337,0,0.49,320000,158800,87140,471105,26091,-130683,599,77412.85714,428160,282706,710866,18441.57143,1520.214286,125004.1429,7.68,8.81,21.26,10.55,11.38,9.07,0.58,10.76,33.78,20.23,0.27,5.6,5.6,5.45,0.58,1.006667,24,10.08,5.77,8.29,5.3,5.16,3.88,-8.62,711.38,503.54,14.26,12.48,87.52,1349.52,0,94.063333,0.85,37.82,65.19,12.71,0.97,36.31,66.7,0
2,247366,10381,293109,32792,27753,149329,1000529,0,0,419279,788915,208371,1739972,2740501,559000,91670,377136,22250,1169357,60000,178993,1348350,123057,803339,0,23827,397732,0,0,1347954,44197,1392151,2740501,520367,346862,21820,433,0,49421,12169,111,61479,50042,0,0.44,110805,50042,54022,-430661,261894,442652,-42,77412.85714,65969,101014,166984,18441.57143,1520.214286,125004.1429,2.19,4.66,33.34,11.66,11.81,9.62,2.32,16.94,4.62,18.6,0.49,10.95,10.95,4.23,0.49,1.006667,-7.66,5.79,21.37,11.34,10.62,49.99,81.15,52.45,85.56,49.48,96.85,49.2,50.8,115.27,57.09,94.063333,0.23,126.11,125.88,0.48,0.48,230.08,21.91,0
2,67092,2030,115697,30912,14344,92860,463887,0,0,42460,128073,62560,235308,699194,0,30,95452,2158,111825,1676,9676,121501,2.00E+05,134634,0,16131,226928,0,0,577693,0,577693,699194,356369,275632,-766,2767,0,35995,3734,194,39535,29207,0,0.15,2.00E+05,29207,9057,-111818,42155,-10776,143,77412.85714,-113395,180488,67092,18441.57143,1520.214286,125004.1429,4.29,5.14,22.66,9.32,11.09,8.2,0.99,12.99,8.1,26.12,0.05,2.89,2.89,1.78,0.17,1.006667,-5.05,-2.58,6.58,23.31,32.71,10.98,5.4,22.52,414.83,178.1,21.03,17.38,82.62,339.74,0.3,94.063333,0.52,84.44,81.79,2.28,0.63,88.96,77.26,0
1,70545,85053,61331,4484,346,56605,500271,0,0,21456,47,9099,32044,532315,0,5238,21220,282,30590,0,313,30903,360000,6620,0,37998,96794,0,0,501412,0,501412,532315,135141,59940,-281,4662,0,53904,19554,0,73458,62375,0,0.17,360000,62375,47409,-129726,15128,-18273,0,77412.85714,-100591,171137,70545,18441.57143,1520.214286,125004.1429,11.9,13.02,55.65,36.18,54.36,46.16,14.47,18.6,154.98,15.09,0.13,1.39,1.39,0.38,0.14,1.006667,4.63,0.4,1.52,21.58,17.95,13.78,16.62,26.45,1635.41,716.52,6.16,5.81,94.19,2331.82,1.04,94.063333,0.26,318.91,244.15,7.05,0.28,136.17,426.89,0
2,199669,194652,89834,5421,3579,123415,1266571,0,98019,166994,1215,7518,299670,1566241,0,0,59366,7826,102610,0,2785,105395,447000,469071,0,97640,421560,0,8039,1443310,17536,1460846,1566241,497862,238869,-1324,19669,0,171807,16057,380,187484,161861,0,0.36,447000,162364,145704,-88952,8719,-178799,14,77412.85714,-122033,321704,199669,18441.57143,1520.214286,125004.1429,10.28,11.02,52.02,30.55,37.66,32.51,3.15,20.23,142,13.67,0.33,3.23,3.23,1.11,0.34,1.006667,1.74,2.52,5.01,11.66,9.57,2.02,1.64,-12,1234.35,475.33,7.21,6.73,93.27,868.47,0,94.063333,0.32,154.71,136.45,2.77,0.34,67.27,223.89,0
2,124919,73047,126709,46104,29540,253759,667480,0,18775,1197911,134550,75740,1491644,2159124,224760,10000,210409,70771,601302,0,7970,609272,202680,429422,85561,84183,676388,0,0,1478233,71619,1549852,2159124,2699484,2400138,8533,0,0,171938,1353,687,172605,144550,0,0.67,202680,144550,271309,-149729,150770,-135720,0,77412.85714,-14141,132511,118369,18441.57143,1520.214286,125004.1429,6.72,9.76,11.09,6.76,6.39,5.35,0.02,3.53,45.12,16.25,1.34,7.29,7.29,13.32,0.9,1.006667,8.79,46.91,159.45,181.87,170.29,-0.02,10.88,1.77,111.01,58.91,39.31,28.22,71.78,116.3,15.15,94.063333,1.25,17.92,29.36,2.02,1.82,23.91,23.37,0
2,98788,684,49799,7153,3960,182060,491943,0,0,295567,109228,48845,476822,968765,0,0,32735,9750,85793,0,20551,106344,160000,395394,0,23168,283859,0,0,862421,0,862421,968765,549310,326444,-524,355,0,80897,8321,1111,88106,72089,0,0.52,138633,72089,74649,-215754,68467,208376,0,77412.85714,67270,31518,98788,18441.57143,1520.214286,125004.1429,8.52,10.84,40.57,14.86,16.04,13.12,1.31,25.01,87.01,18.18,0.54,5.39,5.39,3.43,0.51,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,573.41,178.6,12.33,10.98,89.02,213.02,0,94.063333,0.65,21.4,147.6,1.37,0.83,33.02,135.97,0
2,110195,20971,120498,23452,1825,185970,463040,0,0,232659,122650,28003,412136,875176,25000,98832,32896,2152,174704,26233,27812,202516,220800,190955,0,15918,243714,0,1273,672660,0,672660,875176,380083,283623,2650,0,0,28864,10106,643,38326,29411,0,0.15,196073,30318,6990,-59581,59626,66266,-80,77412.85714,13593,43644,57237,18441.57143,1520.214286,125004.1429,3.59,5.24,25.38,7.99,10.08,7.74,2.49,16.35,4,23.26,0.04,3.05,3.05,1.72,0.14,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,265.04,145.17,30.11,23.14,76.86,196.7,22.31,94.063333,0.46,98.49,164.81,1.11,0.68,35.83,227.47,0
2,138153,7000,236252,3763,5485,115487,546141,0,70594,191542,2982,84773,364916,911057,0,0,106864,14515,148086,0,64142,212228,93340,220775,10833,35786,336277,0,388,697399,1430,698829,911057,210964,132664,539,24,0,14730,6537,46,21221,17717,0,0.21,84673,17922,-12759,-22602,3202,90967,27,77412.85714,55632,82522,138153,18441.57143,1520.214286,125004.1429,1.99,2.94,37.12,5.88,10.06,8.4,3.08,30.12,-8.62,16.51,-0.15,7.47,7.47,2.26,0.13,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,368.8,261.26,30.37,23.29,76.71,359.16,0,94.063333,0.24,334.9,219.98,1.07,0.35,258.86,296.01,0
2,721768,394370,1874601,80692,48376,469477,3600779,17136,12086,435746,3339,37613,562512,4163292,666911,221755,1622268,128949,2740349,48387,48387,2788736,177361,813511,0,35310,331876,0,0,1358058,16498,1374556,4163292,2216876,1994820,18385,0,0,28638,5072,774,32935,24027,0,0.19,160000,24027,-299558,-58574,41456,823795,0,77412.85714,465661,169281,634942,18441.57143,1520.214286,125004.1429,0.73,2.14,10.02,4.15,1.49,1.08,0.19,4.39,-10.93,27.05,-1.87,7.66,7.66,12.5,0.52,1.006667,56.57,25.06,52.4,-14.71,-12.23,76.39,69.41,266.34,131.4,110.9,202.88,66.98,33.02,324.07,69.64,94.063333,0.67,232.02,41.62,5.12,1.98,171.86,101.78,0
2,96786,0,4227,92494,14765,287422,495693,0,107571,567567,20812,128439,841833,1337526,296000,138230,255441,47209,763479,0,3881,767360,80000,244860,0,4380,240925,0,0,570166,0,570166,1337526,1129022,904327,21644,1000,0,30036,11565,0,41601,31086,0,0.39,80000,31086,113990,-54806,35169,-29512,0,77412.85714,29670,67115,96786,18441.57143,1520.214286,125004.1429,2.38,6.88,19.9,2.69,3.68,2.75,1.02,14.57,14.93,25.27,1.42,7.13,7.13,14.11,0.38,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,64.93,15.16,134.59,57.37,42.63,96.9,76.16,94.063333,0.87,0.93,89.84,1.96,2.5,76.82,13.95,0
1,221060,57227,358621,2351,6019,134739,780517,0,1293,168832,29697,16361,231717,1012234,150000,40970,73169,5163,300686,0,2087,302773,68000,110711,0,38145,492604,0,0,709461,0,709461,1012234,542052,405253,1854,2285,0,75922,1382,1189,76116,58285,0,0.86,68000,58285,89991,-3820,6286,-14953,3345,58285,74561,133685,208246,16776,1009,89991,6.33,8.57,25.24,15.05,14.04,10.75,-0.21,9.05,29.93,23.43,1.32,4.304508,4.304508,3.905495,0.251139,1.12,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,259.58,213.82,42.68,29.91,70.09,357.36,26.92,14.36,0.55,198.12,108.38,2.75,0.8,52.92,253.58,0
2,258582,13351,172537,2895,2968,116234,566798,0,0,132829,9920,20883,168998,735796,0,0,25239,4198,49261,0,39675,88936,152520,156506,0,30025,294549,0,0,633601,13259,646860,735796,170214,87029,-4517,0,0,47951,7776,48,55679,47743,0,0.31,152520,47743,18097,-2386,8028,-12789,1151,47743,4072,254510,258582,10494,687,18097,6.55,7.59,48.87,30.14,32.71,28.05,0.07,20.4,36.74,14.25,0.12,4.304508,4.304508,3.905495,0.251139,0.37,-10.53,-19.18,-21.41,-7.91,-7.32,6.81,8.21,-3.34,1150.6,908.3,13.75,12.09,87.91,453.15,0,94.063333,0.23,279.83,373.33,1.17,0.27,93.44,559.73,0
2,315312,14665,140710,13388,16186,121234,812315,0,0,94676,7316,15115,160165,972480,0,0,72660,88380,171611,0,14139,185750,100710,385862,0,36933,259574,0,0,783079,3651,786730,972480,348220,222270,-2008,8973,0,68377,1486,34,69828,58198,0,0.58,100710,58198,70608,35938,15298,1076,1612,77412.85714,109234,204793,314027,18441.57143,1520.214286,125004.1429,6.06,7.69,36.17,16.96,20.05,16.71,0.42,19.23,41.14,16.66,0.7,7.78,7.78,3.46,0.59,1.006667,16.81,23.82,32,51.82,48.35,9.92,12.61,-17.99,473.35,283.71,23.61,19.1,80.9,771.36,0,94.063333,0.36,146.2,141.27,3.45,0.46,86.38,201.08,0
2,340017,96285,94498,51437,4201,97862,684299,0,0,533904,20224,39834,597003,1281302,153893,0,42744,4748,225635,0,14107,239742,220000,411711,10979,32434,366437,0,0,1041561,0,1041561,1281302,627455,431959,8632,0,0,80980,4715,610,85085,73203,0,0.44,165000,73203,119914,-67672,67818,240794,-460,77412.85714,292574,47443,340017,18441.57143,1520.214286,125004.1429,6.52,8.59,31.16,13.19,13.56,11.67,0.65,15.82,53.15,13.96,0.73,4.73,4.73,2.85,0.38,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,303.28,237.11,23.02,18.71,81.29,187.96,14.78,94.063333,0.56,77.36,67.35,1.13,0.74,26.36,118.36,0
2,381491,386,47551,26482,65039,8272,719222,20410,75575,434105,228512,233299,1030461,1749683,0,0,172914,8120,645520,0,80225,725745,316000,360734,27351,24472,287421,0,0,1015978,7959,1023937,1749683,828037,648278,-2210,6718,0,59851,11826,1824,69854,53587,0,0.21,251808,53587,176761,-333345,144589,214349,0,77412.85714,57764,323727,381491,18441.57143,1520.214286,125004.1429,3.34,6.19,21.71,6.44,8.44,6.47,1.21,15.02,27.38,23.29,0.7,3.22,3.22,2.62,0.17,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,111.42,76.6,70.88,41.48,58.52,153.58,1.96,94.063333,0.52,13.75,3.79,1.3,0.96,61.38,-43.83,0
2,4005772,164994,601367,103453,3535,826384,5797809,202940,0,4202356,1103698,1016540,9356133,15153942,2524000,0,778383,129391,3703863,0,829882,4533745,4014205,4229756,6488,129143,1935516,0,6003,10321111,299087,10620198,15153942,2368223,1804681,85229,28075,0,194424,20184,211,214398,181781,0,0.06,3312239,193333,195133,-368811,173412,3603767,7138,77412.85714,3437226,568547,4005772,18441.57143,1520.214286,125004.1429,1.38,2.11,23.8,6.8,9.05,7.68,0.84,12.65,5.27,15.21,0.06,3.12,3.12,0.71,0.05,1.006667,16.93,32.72,32.23,10.56,9.99,50.41,70.89,8.61,156.53,128.94,42.69,29.92,70.08,215.12,32.4,94.063333,0.18,87.27,124.57,0.46,0.28,118.29,93.55,0
2,532141,36375,113589,5530,6802,64156,766957,0,0,77646,116448,79506,302725,1069682,0,21157,108841,5947,143268,13280,13280,156548,111918,625524,0,16252,159646,0,-203,913135,0,913135,1069682,258250,174047,-2393,714,0,27492,2524,503,29513,25730,0,0.26,1.00E+05,25643,37106,-104120,104835,497047,-86,77412.85714,429945,98950,528895,18441.57143,1520.214286,125004.1429,3.22,3.91,32.61,10.74,11.43,9.96,0.78,22.15,25.9,12.82,0.37,8.16,8.16,2.31,0.25,1.006667,20.24,20.01,3.68,2.72,3.93,109.62,131.62,74.96,535.33,480.85,17.14,14.64,85.37,477.3,3.77,94.063333,0.32,157.03,90.81,1.65,0.39,141.34,106.49,0
2,62264,16308,69269,8246,5457,172645,375889,0,2683,132761,41279,84854,269902,645791,2000,34352,50539,63066,161640,0,12151,173791,80000,235850,0,22058,131083,0,0,468992,3008,472000,645791,166450,103887,-1104,1422,0,20808,5238,1967,24079,19782,0,0.26,80000,19782,63303,-7700,27568,-6824,0,77412.85714,48777,13486,62264,18441.57143,1520.214286,125004.1429,3.26,4.24,37.59,12.53,14.47,11.88,1.97,24.84,39.16,17.85,0.79,5.86,5.86,2.08,0.26,1.006667,9.09,13.14,13.52,6.37,0.95,15.69,2.89,11.01,232.55,94.84,36.82,26.91,73.09,271.2,7.7,94.063333,0.27,133.72,422.2,0.99,0.36,106.61,449.32,0
1,268875,0,74608,1064,234,34836,381245,0,0,43617,28610,29284,116381,497626,0,10500,37921,1338,56245,0,552,56798,1.00E+05,220674,0,13615,106539,0,0,440828,0,440828,497626,169444,108392,-4384,-614,0,32421,1328,175,33575,29000,0,0.37,78380,28111,34700,-6742,25323,176522,1561,77412.85714,206040,52335,258375,18441.57143,1520.214286,125004.1429,7.3,8.53,36.03,19.49,19.81,17.12,0.68,17.78,61.69,13.62,0.44,4.41,4.41,1.69,0.33,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,677.83,611.1,12.88,11.41,88.59,610.34,2.38,94.063333,0.43,121.05,88.08,2.63,0.5,92.5,116.62,0
2,337821,0,1247,16818,5662,8724,373642,0,8471,279596,292406,91227,674768,1048410,0,0,26025,618,120460,0,5392,125852,266670,285558,10662,38336,321332,0,0,922558,0,922558,1048410,270794,122468,-506,0,0,118782,2170,24,120928,90137,0,0.34,266670,90137,177188,-236498,236499,-30666,0,77412.85714,-89977,427560,337582,18441.57143,1520.214286,125004.1429,9.23,10.11,54.77,43.9,44.66,33.29,0.79,10.41,147.09,25.46,0.66,3.46,3.46,1.02,0.45,1.006667,-6.5,-22.14,-23.34,-21.95,-22.22,8.76,4.43,79.55,310.18,286.46,13.64,12,88,161.29,0,94.063333,0.28,0.81,18.3,0.59,0.3,30.36,-11.25,0
2,482186,243575,1666118,214646,83510,707272,3430835,252056,46102,420620,73452,89232,1071097,4501932,625000,325325,851308,256495,2367577,65000,272963,2640540,395000,705495,0,77408,634553,0,32496,1844952,16440,1861392,4501932,2231862,1544476,30818,26180,0,97631,12512,3270,106873,91639,0,0.24,395000,88782,-68214,-20399,60533,-36051,738,77412.85714,-123928,534493,410565,18441.57143,1520.214286,125004.1429,2.1,4.98,30.8,5.79,4.79,4.11,0.41,23.04,-2.88,14.25,-0.17,4.67,4.67,5.65,0.33,1.006667,-2.92,8.29,11.75,-17.32,-18.99,11.16,4.48,9.14,144.91,104.62,141.86,58.65,41.35,389.9,56.45,94.063333,0.51,232.24,104.15,4.67,1.21,143.27,193.12,0
2,93339,0,73887,138066,36613,67769,409673,0,439542,826752,32162,168752,1655944,2065617,80000,5500,345116,162652,656526,234806,234806,891332,240000,437180,0,34328,462777,0,0,1174285,0,1174285,2065617,1913365,1584147,26640,673,0,71831,3364,2674,72521,60525,0,0.29,208707,60525,-266509,-88623,92348,277353,0,77412.85714,-77781,154470,76689,18441.57143,1520.214286,125004.1429,2.93,6.69,17.21,3.67,3.79,3.16,0.04,10.75,-40.59,16.54,-1.28,4.89,4.89,7.97,0.29,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,62.4,31.05,75.9,43.15,56.85,164.05,27.28,94.063333,0.93,7.11,11.78,2.21,2.12,72.24,-53.35,0
2,252253,5703,856050,142595,33067,582590,1873000,87637,0,381754,109035,26016,777502,2650502,1063323,33017,164985,21546,1550233,5475,56967,1607200,282379,250513,0,24814,432270,0,0,989975,53326,1043302,2650502,1448760,1059703,34540,8025,0,115512,5251,888,119875,91130,0,0.3,282379,91130,-106564,-355145,146784,515925,42,77412.85714,54257,184431,238687,18441.57143,1520.214286,125004.1429,4.2,9.24,26.85,8.34,8.27,6.29,0.3,15.8,-6.87,23.98,-0.38,3.51,3.51,5.13,0.43,1.006667,28.25,30.15,36.62,43.64,47.64,69.53,16.54,58.25,120.82,73.99,154.05,60.64,39.36,213.69,109,94.063333,0.67,135.03,125.99,3.37,1.47,31.61,229.41,0
2,289404,243578,847158,29670,76145,435451,2021579,0,0,317593,59147,37687,445433,2467012,230000,254228,425141,21902,1134303,0,21333,1155635,738383,25740,0,67603,460533,0,-41,1253190,58186,1311376,2467012,1405554,875291,7077,5604,0,187007,27586,629,213964,181973,0,0.23,738383,182020,-58962,78736,96600,-137560,645,77412.85714,-117143,406548,289404,18441.57143,1520.214286,125004.1429,7.27,14.72,37.73,13.17,15.22,12.95,1.92,23.18,-5.2,14.95,-0.08,1.7,1.7,1.9,0.25,1.006667,18.55,20.08,24.02,20.12,23.48,9.74,10.58,42.12,178.22,128.39,88.12,46.84,53.16,348.09,36.93,94.063333,0.56,195.06,131.07,3.88,1.14,141.49,184.64,0
2,596887,2519,398181,30590,17344,864812,2967994,0,342310,580037,30981,58475,1099170,4067165,0,103596,597537,59247,939092,0,2764,941857,408800,915026,0,62358,1729641,0,1890,3117714,7594,3125308,4067165,1975029,1270982,-8485,19075,0,242586,15698,2682,255602,203419,0,0.5,408800,205309,-106595,-274980,49759,-33732,0,77412.85714,-415309,976799,561489,18441.57143,1520.214286,125004.1429,5.01,6.7,35.65,12.02,12.94,10.3,0.66,23.38,-11.35,20.42,-0.26,7.63,7.63,4.83,0.58,1.006667,-6.56,-3.79,-11.18,-4.68,-2.66,2.49,9.5,2.48,316.05,108.08,30.14,23.16,76.84,511.49,3.31,94.063333,0.49,53.07,169.88,3.24,0.65,131.47,91.48,0
2,857035,68608,74392,10673,2034201,1511,3468868,9644,0,755561,15949,261067,1057560,4526428,1588694,0,9671,104133,2292635,0,23156,2315791,462321,1182005,0,10935,555654,0,-277,2210637,0,2210637,4526428,308097,108649,51751,2055,0,88324,5739,99,93963,70438,0,0.15,462321,70007,61871,-274118,72321,724702,-431,77412.85714,512023,314188,826211,18441.57143,1520.214286,125004.1429,1.77,3.95,64.74,29.63,30.5,22.86,1.83,17.88,2.7,25.04,0.13,4.78,4.78,0.67,0.2,1.006667,3.32,-4.19,23.99,27.67,27.2,31.98,64.82,3.06,151.3,132.59,104.76,51.16,48.84,286.53,72.8,94.063333,0.08,146.15,3.44,0.4,0.17,22.75,126.84,0
2,964597,321097,1624129,31044,30611,600691,5635587,31091,65,826859,329204,93666,1510014,7145601,1188581,118008,1384638,24436,3000445,0,21364,3021809,355619,3068328,0,71227,784522,0,817,4123150,642,4123792,7145601,4925289,4180133,-21794,5137,0,266134,32393,5125,293402,261207,0,0.84,314655,261680,543765,-1445644,278000,1429570,9240,77412.85714,536930,422376,959306,18441.57143,1520.214286,125004.1429,4.43,8.09,15.13,5.75,5.96,5.3,0.55,9.38,18.12,10.97,1.73,11.59,11.59,13.85,0.8,1.006667,5.52,23.27,49.52,38.16,41.52,60.48,82.73,33.82,187.83,98.12,73.28,42.29,57.71,356.71,31.68,94.063333,0.84,113.06,41.65,4.74,1.53,85.98,68.73,0
2,1354809,0,42124,5836,10038,89623,1805849,0,11055,2057162,11200,295227,3296378,5102227,0,0,463089,669750,1649058,0,553233,2202291,524144,1735786,0,116039,503424,0,7860,2887253,12683,2899936,5102227,3884383,3106202,10864,9769,0,73067,5012,1371,76708,57503,0,0.11,524144,65362,130755,-551014,9297,164978,0,77412.85714,-255281,1340526,1085244,18441.57143,1520.214286,125004.1429,1.15,1.98,20.03,1.63,1.97,1.48,0.09,17.21,7.93,25.04,0.25,5.51,5.51,7.41,0.12,1.006667,-7.52,-10.36,-40.77,-38.26,-38.95,6.7,2.75,-7.42,109.51,85.32,75.94,43.16,56.84,166.58,18.81,94.063333,0.78,2.71,8.55,1.84,1.34,42.63,-31.37,0
2,638588,60188,554145,101961,61235,590056,2111923,0,58193,811333,126609,147800,1244290,3356213,125367,182712,451459,525712,1400846,136056,263943,1664788,610500,71762,3598,63859,686039,0,25639,1461397,230028,1691425,3356213,1065817,784386,-10678,5326,0,98925,31075,7472,122528,101930,0,0.16,610500,139862,324414,-36373,47595,2590,-108,77412.85714,290522,253446,543967,18441.57143,1520.214286,125004.1429,3.22,6.22,26.41,10.22,11.5,9.56,2.21,16.77,23.16,16.81,0.53,2.39,2.39,1.75,0.18,1.006667,10.89,29.02,81.02,44.56,46.62,11.14,10.26,3.35,150.76,93.81,98.43,49.6,50.4,194.84,26.26,94.063333,0.34,158.52,192.44,1.13,0.65,152.39,198.57,0
2,1069767,157843,1585950,267474,163931,78033,3377519,10269,49641,417372,80593,154962,1577983,4955501,133473,46000,667083,47562,1392597,0,2413,1395010,999185,1912654,-3895,32328,594015,0,-22568,3511717,48774,3560492,4955501,5162406,4523896,15480,4620,0,258267,20368,1445,277191,225459,0,0.25,859146,230478,169880,-313135,81333,546081,12913,77412.85714,415738,630467,1046205,18441.57143,1520.214286,125004.1429,5.62,8.82,12.37,4.92,5.37,4.37,0.37,7.08,12.2,18.66,0.2,3.51,3.51,5.17,0.25,1.006667,-9.61,30.95,106.09,94.96,102.64,43.4,140.52,68.71,242.53,213.81,39.18,28.15,71.85,715.01,5.04,94.063333,1.29,77.22,6.78,13.01,2.02,38.22,45.78,0
2,423865,3812,75207,3446,1117,72825,583118,0,7511,124786,720,7465,141488,724606,0,21632,73617,9062,119769,0,2028,121797,1.00E+05,272126,2301,22541,205841,0,0,602809,0,602809,724606,369221,249958,-5095,0,0,56432,2857,2,59288,50349,0,0.6,83915,50349,32220,-1598,2024,210826,4069,77412.85714,245517,172714,418231,18441.57143,1520.214286,125004.1429,8.53,10.73,32.3,15.44,16.06,13.64,0.77,18.22,26.9,15.08,0.38,6.03,6.03,3.69,0.57,1.006667,506.683603,173.63607,247.317168,158.670258,213.688485,42.033368,54.218893,422.31407,486.87,420.81,20.2,16.81,83.19,480.3,3.7,94.063333,0.63,49.92,70.4,2.88,0.79,79.76,40.56,0
